Unnamed: 0 ;acctsessionid                                                    ;acctstarttime       ;upload ;download ;acctsessiontime ;calledstation_ssid ;calledstationid_hashed                                                                               ;callingstationid_hashed
274;b45bd34cfa20097ef18df627a6bbc7ecd70952aa6a695b85b8cfa166a58b73ba ;2024-09-12 03:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$9zbUZ+0p4fLC7+wsScYFXw$ANUc0GgCax2WqTcW2KIPzwpx67moox38qYDHzA8xdYU ;$argon2id$v=19$m=102400,t=3,p=2$xYKariwM2YcnOMP8ifVGcQ$Zguef7lGOJVU9krVdxgEQmy4EazT5ddQexsi0bTaKMw
1249;eae5566d346c0415b727b3fd762e6a285063d562aa186fde1e8274847b918b99 ;2024-09-12 07:00:00 ;0~6;0;           13.0 ~            5.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$LY7McbSxcdBIlF/+WLKiSw$f6GJewTP5ou8Aw0khM6fRkbSZJfMt2n+igmvG4u1cJQ ;$argon2id$v=19$m=102400,t=3,p=2$aLJM8XawV0t0J+EoTJTLMA$G2ZCUFXiKt70Nk1SXg+54dHyqmACRaBP2PS1OSRDoD4
120;7e8c21cd35da59e76aa96a4921f42c31f98de4e689b782f23f7e2506d78dd5ef ;2024-09-18 11:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$LhR/AvRsjSzSmkxb7jwaIg$hA8732qa2fXc1pvoKBFjUhfZNZEYrVTcGKyzgB3mkg4 ;$argon2id$v=19$m=102400,t=3,p=2$zv0pxkELDymO+yAO5q2m9w$weEQR8LXUCoHCUTFUxZvsvdMdV7R0knx4OrrDx+dAU0
284;427d09e276166b178070664c4296f558b683ed3f923f6cf0c3a10f0f982d7c65 ;2024-09-18 14:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$2mE3HNYtRLLrKAqJjU4b5Q$HEiWgOZSQ5b3oVPA9C2UJBn3ZYKyrDTx3FmkIYC9y2w ;$argon2id$v=19$m=102400,t=3,p=2$6Jw9zwEgj6EvrWwM68MztA$1MjrZ96PZbXB1BbBERrZJYJ68tNyut5P+Jk4+Nv9zRo
118;70a8cf3b6353632a712329fe8c2dc63f9f9037d1b5618e2a0ff254756a6834f4 ;2024-09-18 10:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$B7fCUNlB4IzDm0FDyVOw5Q$U83qM9Ltq/XDOEt4qlz6UeFowfJknQMk9VP2zepTt7U ;$argon2id$v=19$m=102400,t=3,p=2$+iKHU1XIKO/PFHQun1rsNQ$29VWYDyygyP54EQ5jRN4XraBSJQgHXN4V7Om6/yV2w4
1391;5469656f69a382d2643ca5b6f9892ecd5fb300b983d5fc9e3e166a279654ed99 ;2024-09-12 03:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$k1xe8r6aoUCRb1AdPfxMkg$2rP+JzFVvNocsrG2YkVv1oGZDbBczQ1uUMsRR7Qa7uc ;$argon2id$v=19$m=102400,t=3,p=2$zqLpLZoXCgtGG4cd2s6Nxw$Wdc7LrxT2RrJy6BD37x8C5F3S6KwB5imsNurg9z7YVU
1347;cc9b7e88680613d3c34a22fd76ba210ec9a9f491b46f0af9d481416380f28d5a ;2024-09-12 05:00:00 ;0~6;0;           13.0 ~            5.0 ;                   ;$argon2id$v=19$m=102400,t=3,p=2$/++LBW4uavdQ7jcCoY5roA$oL+ODJWywDixwVtubrazwk2XAHM8YX6SzIRthL+QVOM ;$argon2id$v=19$m=102400,t=3,p=2$VuTunFiTLm76ntzVwGf5RA$MJN/1td6D26BEjR5UR+FWXOEEP/LVDngBxetUholPgE
1247;b9bc3e40e0fe68099b9c0c894d1e1836a299d2bf4c19ccc86eff1770e7f7ae80 ;2024-09-12 04:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$NC/9mRgFThWKFABfvutzpQ$hezMp5T4gqB0SX/aQ771jb6gsSLrCjnDU+7B73X7Reo ;$argon2id$v=19$m=102400,t=3,p=2$Shzq1Pt632foXU2MuSs4EQ$Ets3YZte02PUVxDzt7b1k8qrkIlWdzfHpmFz91NlfDc
742;076e4baf22a820f36152767617b6eee81ad456f6a6a1637c990ef70b4a9644d2 ;2024-09-18 15:00:00 ;0~6;0;           13.0 ~            5.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$L+cf0kL8MkFEeipxSbdvWA$uEEGXLMf4Le6et80t9mWc+wKQEzPXibjL2wvMBD/W0U ;$argon2id$v=19$m=102400,t=3,p=2$3DMNA0lAO+QrSo/8KS3M+Q$OnbpYobHYceykJkKemyWE+Yz6+sc6koXHt/TZJNVk7U
456;                                                                 ;2024-09-12 03:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$LUoTikFtMOCyvmSyiL0a/Q$s54KX6e7ssMyB1lMm7crX1vBjwJi56H7IGKom3Mh2jQ ;$argon2id$v=19$m=102400,t=3,p=2$jgjIKhErrznAJ/yTECv5xA$TfSjAghU+IH+7GSLv5Q+d0u5KWuc79IYp/TIlTQO7+A
593;6c8b8565c344f271fa6ba72561218bd9add3b4b6256b433216a149fd164ceac5 ;2024-09-18 15:00:00 ;0~6;0;           13.0 ~            5.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$WN8NiLYKdLRD1GXlk2d6bg$Mhl/yoYPsUCeVM4j/ghhPDB5XsjwkbfPKXefPHP6v50 ;$argon2id$v=19$m=102400,t=3,p=2$JjA41lttsaAat9ldjPMMhg$bdnXZfa9QD+kKwXLmbV7mgVdoyENG5EW19AII/Ak7Oo
210;7d979883ea4a946d094d6c1b1f5d9bade715c39169b6edb1ce3718407467e9dd ;2024-09-12 02:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$rtenkcAM7bmvBKBFHjHx/A$cKf85jjUoR1IfeSMCFtB2xOgcYg5+5j3/u56eZ3lo94 ;$argon2id$v=19$m=102400,t=3,p=2$oHnXh77pvFw/QfDdKPuOvQ$Dyj+jpMaT/AoGuJrR9+8lINgxkndFTrCAgTfLlOBzjc
540;afe583a7ee4fbef6cb04fc2be4f72ee8a91e17134de0146b1669dc788b6efd35 ;2024-09-12 08:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$XG1C+pLGZYYR7pa9CHbYmg$r3P+1oX22g93hCFxk/Z0gvU8Yh+PIbW/i4jlsdtdJuI ;$argon2id$v=19$m=102400,t=3,p=2$V/KIpOAdMPvtT5LTwZxrLQ$Tk0j0HG0AMGn1wrBxct06vtvMEmPpSvoz9aLMJ3qSwQ
983;b42359de86f27c4e86d22fd496961114fa5f0086e13d89d3d9d33bbf85068cd1 ;2024-09-12 07:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$LdCQ1oiMOxnfIrSntyjwSA$fVrpSYo2CUp5Ru3Dx31LeqPEMslXe0AHQnUZrDaanBU ;$argon2id$v=19$m=102400,t=3,p=2$TMIrI5A7gVfck7rXHRHeoA$gFVxKVfVBOMxfps0jbnyzf6ZW5Q3wlvOkietOR4gYk4
663;f1895c0c2632d60ef95d5076001e9b72e30ca7c7266001e38fa130a70e02f9b1 ;2024-09-12 07:00:00 ;0~6;0;           13.0 ~            5.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$ORbvH4qnPhe13wzf9dpmKA$WED9xUWlZipey+OziCLWgqXx+Z/BXBTlVVSzwjisbGs ;$argon2id$v=19$m=102400,t=3,p=2$5UdH6nH318BmzzLDPvy5hg$vhR7nkEAvoAXAtTfmHY8Fdi6wvF2SRwmZRxq3mW3zMU
1156;aa3ad51ab2ae7ac10bec9946d62513c47ac87836d39ab2840e2b6ec9415803a4 ;2024-09-12 09:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$KfUYfW8FeyIWtEBFYn4VPA$iwH0mwhaBx190UZdW53QENa2RBZ5g+t1Asw70rWj484 ;$argon2id$v=19$m=102400,t=3,p=2$Vc5z7fQjjwm6m9EbswpNQQ$vs/jAX+spQp6AIjLqTusS5olk2mT4faskIi3QgDTADg
176;607c00444fa9c93f57891b770478b725008eabf2ba5773e87705d93e5353232b ;2024-09-12 05:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$Zp3ECWfDa6+4qawqNPg36Q$LbH6ByA/dlYC2u/ywy/TnKeRIcp4uK02JVxfLjx1Cbs ;$argon2id$v=19$m=102400,t=3,p=2$IJQQSLgNfnDmWpvqgWkaRA$bcNo5M/+0R1etTN670DrDDQL3N6eQNsB5wvkeUOxM+E
590;edae3b749b324406847be070bc3518c32af3761e934987ff260b663ef2681f5e ;2024-09-18 13:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$JDvei8rw6CPbNMHgyQ3Wtw$EESn3F5ECBdh3eGhE2ArKhgsolvH0sdxbVqO3+xIGzs ;$argon2id$v=19$m=102400,t=3,p=2$umt93lgIuuCIdMwCGKlNKg$orOKhWOX3C1rWLhAkMzN5KlcLUxG8+NcdQKAQ/s4Iu0
821;67dfdc0c55c17427ae96a428a0f671ec3e6702dafb9a69a1731fe9827c743943 ;2024-09-12 04:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$W0DsIYTug0q3yiWt0a4JFA$NRGEX+a4OsdmxMeGBD1R1tEl400PCE2gfsu/NSoIZug ;$argon2id$v=19$m=102400,t=3,p=2$VPFmZiQ1X4uDdboJ+ssm5w$T7TKDUF6FgLx9I84s6wNcqELNSy3Y1j7elgZo66ABhU
538;7569bb20875b7360955fed7ac878cdcbccdeb076a4798162e451dd99ee5e9e23 ;2024-09-12 06:00:00 ;0~6;1;           13.0 ~            5.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$7MT9CEJ7deG3fvKYCrtS1w$kRJNyQ+aX/s72QpdL3o3T5F/HjSTCpepcEMSitqWItM ;$argon2id$v=19$m=102400,t=3,p=2$u91R8kLMqUL5BMlcUDY+ag$VWNCredwON35mfOEegbTSDbzNVlA7/t+BY0X8VNnONw
1088;5aa560a94dcd83fc062b7cee530b49e37693c6306b1ccdf7aa142c1e3a06fdad ;2024-09-12 07:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$48sgzVqyw24Uz0Tb/Ag35A$i1zH7aXvM+Kn7hdX8n62Z6priUKgWgL/nt8U7v/o9vs ;$argon2id$v=19$m=102400,t=3,p=2$XOw22OOw7U0xtmzzrqBykw$UcCVaMdJjvnNQOLbMH6rPAoSNqrJzyaRVHWeoSWal98
1257;66687ffbe8affe32f37b92fafa05762258951b94ec2fbc03f2e3dc1795058456 ;2024-09-12 04:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$6VgiiCovEmDyMsDR3IAiLA$poVPbLxQsPGxjMxCqco+Ok/+cUT4xqZj47apRg/K4P8 ;$argon2id$v=19$m=102400,t=3,p=2$t7Wuxr8gLslXwJE8qFdCBg$wBSGKgKpoZH88m10yVpFX/rWo0b47Hu3J+YeBTrrrSA
1258;ca09e378fbb5371994ff1592a697d21940f33182915783a5f8c6396e8215511d ;2024-09-12 05:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$doM32qggPuZRlrVgIv2YJg$PLvKQ7BOsp0nQ7r5gvxfyEPa40mN+1W5CG1Ay8jpULg ;$argon2id$v=19$m=102400,t=3,p=2$3hICxadlhLisKuU6XI7YlQ$a6OiHwmXCCDj0rX54OixMLLqOkr2LLiqmox+jMFSiRI
942;781a0d9fc5bc2ea2618e62abac1b06d72d1bf3d50e4304fdc093d2f02191528c ;2024-09-12 03:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$aIxSvfkZR6OdLkTcYrCQzA$eEZNCY9pcYqft4d074XqEd5TbuLgNazbCpqvjb36TV0 ;$argon2id$v=19$m=102400,t=3,p=2$52y7DDQzgN1aoR8msumkhQ$QOv04+pmOTNKwo94T8t8/w6weV3P6r6HFCQ+1rt0no8
1374;98c44802a774fc5c3fefdc6ee17456baaf852769196877eaa55a3d8257814b76 ;2024-09-12 03:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$hME8H662+3N7uvSBUe9PEw$iBESmDyolc7zjHdgCf/7UgfMjHKPZu7TPk4Qi80QQSY ;$argon2id$v=19$m=102400,t=3,p=2$riaEiXUpZY6sz+BtUnlI4Q$/st2RdtOk9NT48v5pnNLt2qVR1uWsoPt72l6YJ4pzos
712;6b2a55bf33f746cb6f36beb98248951574452c4e9f8ccfb1ccd6f4ca45d42917 ;2024-09-12 04:00:00 ;0~6;1;           13.0 ~            5.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$Uhil2UjV7/uQcvO1vrAWMA$iQbF2k/DZgxyh0V8Ju1P7hblib3HS4Rszka7+gWHKqg ;$argon2id$v=19$m=102400,t=3,p=2$dmpSQK1PwSIZQ8TwgarK/g$f3PRVW6r6hfoCzMvPIQZFtyHxq6VeLMnz6vBCKuutuA
548;5ed1d9c89277d327d1ab67b7dc25e9cf8ebcb9dc16132aded992343059a3a596 ;2024-09-12 02:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$GmzRF8yWXQWDNKJdhsgmAg$Vrvyu+yyPwVN38HfbLxu4+lIpZJER5PQ4P2B7u7sepg ;$argon2id$v=19$m=102400,t=3,p=2$RM4QepoXx+NpAtft4kmEfw$CR4IxMY62qoRFsNaURcmqsvNwvmCO8DQNTkwp3gLonI
940;e3bc4e0169f7c674a23c6700b0c336df35bedad30f48c4b03cb15151010705f7 ;2024-09-12 05:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$jsfEVvy8GjQBV46XSBTovg$+JSHfNJhcFGmH8ea01Sz2EAu+EI3rNIrUanf1c8FVrU ;$argon2id$v=19$m=102400,t=3,p=2$YI08B4qoB5KSTV+7EQkWTw$7yg49xJxreHbh1+soAfBcFZTlMi4vyIj+Hcmscg2SyE
1415;cf26d57b2ebe9533ed6ea01da7a39a243e83ec72fc7eaf17cf9b16bc595539d1 ;2024-09-12 04:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$4C7sUiy55+Xzv+IwFNiczQ$QVuUO3nnzJcbfo0RcHGnZinY/kJfedDuZdO9Q4ZX9Rk ;$argon2id$v=19$m=102400,t=3,p=2$F2h+/pO5MptfXH5UGbv/Ow$pNmWQjCeO0xxWkLPPY/muSosHQSUXZGZQjlPlCXG/mM
1394;9d4a8aef89b38a539f9f136c7a284e5d9b9ba8fd922a9b4a30116d2456d0941c ;2024-09-12 07:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$HRL8slHL6cFZNZ2KCFwZcA$EtLYfvz0i4P86OA/bGP3zrcrjJy4uVlV9l+7uHAIyz4 ;$argon2id$v=19$m=102400,t=3,p=2$pl68xuXfBjbHJ1e0tRaTUA$DrUYkAbBM7vTcip2ka4tTCuWgPr9JODhEdMfyRmE8MI
1149;226077532349c26c91dbb16c9e1b5a34705e4ed50a431f0e7cde5197e20ade61 ;2024-09-12 09:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$vLJv2tGOeKInsGoKnQZkdg$ikMHCCwZIwwN0sRc3unmEl9IPYhIdQEWPftz8hA66GQ ;$argon2id$v=19$m=102400,t=3,p=2$pHJSix78dcelIuFhWJvDVQ$IF3CSNHn7jjbtJMkoSmzOJQCbmuExzqEaFI4wwx1H4c
322;1811646c87b875fc6ff6bddd7cc1c6732192ca11427753e98965e6a196db1b98 ;2024-09-12 07:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$fE8+ZanJedJzTogCYgYgKw$FqaY0KEcDLtcD72LYtGuGqyeev1CIsI1NFEMnRUpvPU ;$argon2id$v=19$m=102400,t=3,p=2$oWE45Lm/kd8PMGjrK9m7KA$rFTtj0YCVTyy5G7EnEgDGuWIEufJjc+adtXjVwdZhnw
775;df8b0e491cce62620198fef2a660db11de4936c29c44271cfae6d3cdd26e3831 ;2024-09-12 04:00:00 ;0~6;0;           13.0 ~            5.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$cbqtgoIzhqrGvVEbtjJ+2w$l5tKFzfuI0znHxqPwhHUsawSSv+/ABG53lZhGQpFusA ;$argon2id$v=19$m=102400,t=3,p=2$tbcB2wpFfszNJc5+Bw/1tw$fNaFvPxDT/ADYcVQBEna6yVXLLuGAzB4IiXGICbFtZ0
566;d2695e1ef96695ab0f0067b31fa238cf28079d87f0100945c275148a85fa51fe ;2024-09-18 16:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$R/lNdWtMuKqPsL5OfBuovw$0zEm8DemhvdbZokYcDkabms9Xix7z25cZPArBbH7xy0 ;$argon2id$v=19$m=102400,t=3,p=2$wsE8+23jycJUh36I7VIVnw$vHCFxKLOUF4UE6zeWue0bW8hJ6It/JPq5UZVzJeLzS4
1024;4f86cc37ca1e9667e83839606fa254a746ece0af2794514b9e4265ea4034f6fd ;2024-09-18 15:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$AMFKlQM6eL8VDaadtP/ccA$jHxYNCA99pxNwDc4R46UL8NwlISxktIA2AvNMHfN948 ;$argon2id$v=19$m=102400,t=3,p=2$wVTsL3oJoET0TyZov+klgg$WSg2dUgO4zpPL/Kh3NV5hxs8kTGiPrMrPTxMQShYadk
670;bba273fae2666c886c1caa0a4e81d19e1eaf2fd5b49072cf561b11b61f1e5d9e ;2024-09-12 08:00:00 ;0~6;0;           13.0 ~            5.0 ;                   ;$argon2id$v=19$m=102400,t=3,p=2$VRDAi3kNk1nbKI8mgPsuFg$gOVtBKMm5kSHrLhW6kX31qIzC+0WfXDN0QlQnbODajo ;$argon2id$v=19$m=102400,t=3,p=2$A7KSoq+8rsV2gnIYE8QaHA$jnkXVz4JZItElnYSQtdzHr/OB9CK1rAomlr6Q9J8NyU
1068;643e2a59e7ce84fd65749a73f59a16f5a4f3f1494e8f44eaea48826f3da8a053 ;2024-09-12 09:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$EdcjMt4i+fYGNwokqiWIpw$ilxCwAoCcxYtrvnydBPM7VXIEQmtRkW2uVoJ5jptfKw ;$argon2id$v=19$m=102400,t=3,p=2$iZmvAIu3Mdj10ZaXa/ByKQ$d7yzAAxrkTb3Bbr+SkxzT5+VXEKGbhzwx4gfuXDKtDE
1106;a5d816b030c30d00a73a08a4ce74ada46d86e290a2810147d7a3e5f0571f94fb ;2024-09-12 09:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$Y00PIL2PQgDw7Y1pxCRP4w$/w3EtA55Btyx9DratdXtlckcGlRICJx7VXTAf/ra6Zs ;$argon2id$v=19$m=102400,t=3,p=2$Q7oEaNPu4gtKc/t8CCIGyw$qxmsSRVaiREmZ0db0xPxXXfgvlo/3nw26EfHxsO0ukY
1009;b3801a61fb4f597b607c36b9fd30cb535c3fdc7574d4622a849b764b36a50591 ;2024-09-18 12:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$dleyi06gDenHDqvRWIn3gw$JbCSO49dCQBDM0brdAgVGjrENgXySOs5+bkjSj3Xbac ;$argon2id$v=19$m=102400,t=3,p=2$sj4o63+W18Ulg1YmmnUOsw$5YTPX0A5u/tytui9/Xissx1aHRhn62PxL8ELm5RdJUA
111;9b266a3b365fd0915e0f7de89e5ec1cc0215bcdf8d406bd7463a4be75858b1f2 ;2024-09-12 06:00:00 ;0~6;0;           13.0 ~            5.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$U3lRctBFc0cv9xOc6+o6Lw$yHXXPjLEQ/WQtREtdKbDcUUPmjxpEEeTH4puio9bvEY ;$argon2id$v=19$m=102400,t=3,p=2$IvxJnHmx7bCMqkX5u682PQ$xzOKikXy2WN2acIS9YhKyeFpDfhW1APAo3NE/9locwI
423;b75ce9fbd15420cb5752bee71f88e7d37cf7df9db379ab724d4f1580f1353383 ;2024-09-12 03:00:00 ;0~6;0;           13.0 ~            5.0 ;                   ;$argon2id$v=19$m=102400,t=3,p=2$LyainTLgeU4k9L4mmFhUwg$XJiu75NpBPts1G5HqWD3jEHV+vNgViarUp5QTnt8mT0 ;$argon2id$v=19$m=102400,t=3,p=2$ZrVXM3dWUcsO57mGLrIJng$oOD/cqMJ0womwdaiZh0N/AgBh1s1TRFMDv61rJ1rakM
1342;ea1e483a6ac51a4aa0d4b3593cb0be3438f0c8b9241b0da6d8c3e58f825a37ac ;2024-09-12 03:00:00 ;0~6;0;           13.0 ~            5.0 ;                   ;$argon2id$v=19$m=102400,t=3,p=2$dSMAn2D7nRfiAMCUVwhrWA$IHhSc/oDt5bB6C3UiC/tMO0NcRtyXPIRhtt4EaQdoew ;$argon2id$v=19$m=102400,t=3,p=2$E21gXfxGL6yN9z+da1EWtA$VCQCsVV7RNma77/UPSv/79nQRSuOqBPTc+G4EtcAJ+o
1300;e31595f3b4f1a6786404712e0df658aa24dc20d1d1f8be6ce787c7f5849717bb ;2024-09-12 08:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$EQqNGPgFloroUJBPK3tGig$2MN3dx+qw6YqlXA6O5tkIjqgfmzeojFWu//DDm8Xzrg ;$argon2id$v=19$m=102400,t=3,p=2$w2fd/1+0GGFPBSWBGDRk/Q$ohs6wU/CpvsxWWK3PA9RlbusmDkaqe0Q15rBVD4IntM
470;01fc6d51831c7e1faaed28e52873c789d52db5da73c979f758642b7ddd2c178c ;2024-09-12 02:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$SZTXtdyurPOQ81vuvxOCJg$CnM+uqAiQHvgadKdqu0yNOF6X9iSro2MYGvY66p9QoY ;$argon2id$v=19$m=102400,t=3,p=2$FWOjuYpZoYzOcoStCXhrbQ$CADV9SgbnCKg8vcT9QTji403eHVVJvtKHJoatFAb0jg
205;6a5f79f470d2cbc77f198a4b1be13fd4fca60ee41e878201b13a3a9513e00b6b ;2024-09-18 15:00:00 ;0~6;0;           13.0 ~            5.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$FC2FMysKSS8Jh32PiNhLVw$QTRLmBMBJ3A2fjdFpZQD8Vi05GdNFXCETRyeKu8xZEY ;$argon2id$v=19$m=102400,t=3,p=2$Nz/MpoiB/auxI6Mg1O754Q$7bVxURS3aw1QDc9o3tlADSyyvWsGzx6EHaMYC7yd0Ac
257;4be19d8586cd71b6e3aabe32ce4521e4e83146659010e7eebf643819d4c5c75b ;2024-09-12 02:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$2lqbeak2QyC6x3H7mW2VQA$G4m7UIXEXffEX3neG8olC0yzR3xrOXLkILrJ7hROOYM ;$argon2id$v=19$m=102400,t=3,p=2$/CLNyufSdpx4WTvtQZUeLA$G2VyH30auttm9+RLyxWirL7E+GE13LtvsRLNp5Sfe84
1309;d92d66de08aa372bdea73d2df51a723db8ab19460b970b01458ff621193a1886 ;2024-09-12 07:00:00 ;0~6;1;           13.0 ~            5.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$Xy+/oXdKRleBYTk5K7mjcQ$YNgfzv1yUW3ENgffPhWTUtkYYiiw8828NWYjq+pP1Qs ;$argon2id$v=19$m=102400,t=3,p=2$7bclWM/+0zM/WFwGRhIX6g$BPx1LAZaMyyooG4qIYm2ZFVFPv729xGrqaLgBbKKYmc
193;00b44c1eb9a0b432cda4c767f8fd364b90e32caf677ec474372217e60489e41f ;2024-09-18 12:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$ioBEDBg1KhNjUJvxcikHaw$nFI9pwuKyDPbK6UWk1lVqtxp/lyXcncb/Acmpl0ifXw ;$argon2id$v=19$m=102400,t=3,p=2$P9u8LSmdCtLNcIS6xbwUgA$WxtgH3I4cw2VmZzByYvXJznA0suMAqUbum1RwhrFR3E
98;0caa602db0260f075038208f2e680fa557933c4e1ed2749827dbe4c4f76fefa2 ;2024-09-12 01:00:00 ;0~6;0;           13.0 ~            5.0 ;eduroam            ;$argon2id$v=19$m=102400,t=3,p=2$APdCPA52V8tMmrwOu5dGKw$rmPAWejvKu0Z8jN+i1ZKABEG3evLBpC1QUUtYQ+4i0k ;$argon2id$v=19$m=102400,t=3,p=2$9JiLctM6wv9iIYM83IDXOQ$Ki9MvhTCTssnhoOrVY6G8xtQNtFzT+g3fEvXVoTYSvA
336;71f052b787af9032dbfb010298812ab0a33a2096d24457b03a66f6053de1f37e ;2024-09-12 06:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$RLd1jOG4C+W2SD/nlYoNlw$fHzFVd16q0oqTki7/M/NcRELKO/WTt2pz8sDMRb/ltI ;$argon2id$v=19$m=102400,t=3,p=2$+cW0tJA0qsgim8L8OJro5Q$oTna7o8AxAfbgPnZkk4+3fA/Pxen9MAqa0DJjbgTJ9c
1159;249f25a584212843b4c81ae68140cbece4f12892e63d2aff7b0dd307d04594b5 ;2024-09-12 09:00:00 ;0~6;0;           13.0 ~            5.0 ;Porto. Free Wi-Fi  ;$argon2id$v=19$m=102400,t=3,p=2$OQ0EYBIUM2gssJHNNqy6IQ$B5eVoCV75cD28P/hFCZ1QfNT9FeAjJUM/DPJJ1zoTek ;$argon2id$v=19$m=102400,t=3,p=2$RKXSlTGMJnh2VxCKDhSQ3Q$sB2DjMxpd1XAlwS32BX6HL8HcMei6HyIdsFDvWgWsxM
